Index,Node1,Node2
1,Taylor is now expected to leave the broken shell of a nation founded by freed American slaves in the 19th century.,It's now likely that Taylor will exit a nation originally built by freed slaves who settled there in the 19th century.
1,Taylor is now expected to leave the broken shell of a nation founded by freed American slaves in the 19th century.,Taylor's departure is expected from a country that was founded on the principles of freedom by people who were previously enslaved in the 19th century.
1,"At community colleges, tuition will jump to $2,800 from $2,500.","Tuition at community colleges will rise to $2,800, a $300 increase from the current rate of $2,500."
1,"At community colleges, tuition will jump to $2,800 from $2,500.","Tuition costs at community colleges are set to increase by $300, reaching $2,800."
1,"At community colleges, tuition will jump to $2,800 from $2,500.","Community colleges are expecting a tuition hike, with prices rising to $2,800 from their current level of $2,500."
1,"At community colleges, tuition will jump to $2,800 from $2,500.","The tuition fee at community colleges will climb to $2,800, a $300 increase from $2,500."
1,"At community colleges, tuition will jump to $2,800 from $2,500.","Community college tuition rates are scheduled to rise to $2,800 from their current price of $2,500."
1,"Community college students will see their tuition rise by $300 to $2,800 or 12 percent.","Tuition for community college students will increase by 12 percent, ranging from $300 to $2,800."
1,"Community college students will see their tuition rise by $300 to $2,800 or 12 percent.","Community college students are facing a tuition hike of 12 percent, taking their costs to between $300 and $2,800."
1,"Community college students will see their tuition rise by $300 to $2,800 or 12 percent.","The tuition for community college students will rise by up to $2,800, a 12 percent increase from the current rate, with a minimum hike of $300."
1,"Community college students will see their tuition rise by $300 to $2,800 or 12 percent.","Community college tuition will surge by 12 percent, resulting in a higher cost of $300 to $2,800."
1,"Community college students will see their tuition rise by $300 to $2,800 or 12 percent.","A 12 percent tuition increase, ranging from $300 to $2,800, is on the horizon for community college students."
1,"However, commercial use of the 2.6.0 kernel is still months off for most customers.",Most customers still have several months to wait before commercial use of the kernel becomes available.
1,"However, commercial use of the 2.6.0 kernel is still months off for most customers.",Commercial use of the kernel is not yet feasible for the majority of customers.
1,"However, commercial use of the 2.6.0 kernel is still months off for most customers.",The kernel remains inaccessible for financial purposes for many customers.
1,"However, commercial use of the 2.6.0 kernel is still months off for most customers.","For the average consumer, commercial use of the kernel is still on the horizon."
1,"However, commercial use of the 2.6.0 kernel is still months off for most customers.",Most customers are not yet in a position to utilize the kernel for commercial purposes.
1,Commercial releases of the 2.6 kernel by major Linux distributors still remain months away.,Major Linux distributors have yet to release their versions of the 2.6 kernel.
1,Commercial releases of the 2.6 kernel by major Linux distributors still remain months away.,The 2.6 kernel from major Linux distributors is still not available for public use.
1,Commercial releases of the 2.6 kernel by major Linux distributors still remain months away.,Commercial releases of the 2.6 kernel by well-known Linux providers are scheduled for a later date.
1,Commercial releases of the 2.6 kernel by major Linux distributors still remain months away.,It's too early for the public to access the 2.6 kernel from leading Linux distributors.
1,Commercial releases of the 2.6 kernel by major Linux distributors still remain months away.,The 2.6 kernel has not been officially released by the prominent Linux distribution companies.
1,The Hulk weekend take surpasses the previous June record of $54.9-million for Austin Powers: The Spy Who Shagged Me.,The Hulk weekend's box office haul eclipses the former June record of Austin Powers: The Spy Who Shagged Me.
1,The Hulk weekend take surpasses the previous June record of $54.9-million for Austin Powers: The Spy Who Shagged Me.,The Hulk's weekend earnings outdo the previous June benchmark set by Austin Powers: The Spy Who Shagged Me.
1,The Hulk weekend take surpasses the previous June record of $54.9-million for Austin Powers: The Spy Who Shagged Me.,Austin Powers: The Spy Who Shagged Me's prior June record is eclipsed by The Hulk's weekend revenue.
1,The Hulk weekend take surpasses the previous June record of $54.9-million for Austin Powers: The Spy Who Shagged Me.,The Hulk's weekend performance shatters the June record previously held by Austin Powers: The Spy Who Shagged Me.
1,The Hulk weekend take surpasses the previous June record of $54.9-million for Austin Powers: The Spy Who Shagged Me.,The Hulk's box office triumph in June exceeds the previous record established by Austin Powers: The Spy Who Shagged Me.
1,"It beat the previous record of $54.9 set by 1999's ""Austin Powers: The Spy Who Shagged Me.""",The current record was surpassed by this film.
1,"It beat the previous record of $54.9 set by 1999's ""Austin Powers: The Spy Who Shagged Me.""","This film set a new record, topping the previous one."
1,"It beat the previous record of $54.9 set by 1999's ""Austin Powers: The Spy Who Shagged Me.""","The previous record holder was ""Austin Powers: The Spy Who Shagged Me"" from 1999."
1,"It beat the previous record of $54.9 set by 1999's ""Austin Powers: The Spy Who Shagged Me.""","It outdid the previous record established by ""Austin Powers: The Spy Who Shagged Me""."
